"";"sku";"sociability";"precio";"category";"apariciones";"media_repe";"total_vendido"
"391";"APP1869";1;3359,26413793103;"laptop";29;1;29
"392";"APP1870";0,333333333333333;3835,66428571429;"laptop";28;1,03571428571429;29
"393";"APP1873";2;2944,50684210526;"laptop";38;1,02631578947368;39
"394";"APP1899";1;3539,9508;"laptop";25;1;25
"395";"APP1901";1;4236,57068965517;"laptop";29;1,03448275862069;30
"396";"APP1913";3,73529411764706;50,2607692307692;"accessories";468;1,07692307692308;504
"397";"APP1913-A";1,75;40,3157575757576;"accessories";33;1,03030303030303;34
"398";"APP1914";11,5;74,1380357142857;"accessories";56;1,10714285714286;62
"399";"APP1915";3;84,7186666666667;"accessories";60;1,11666666666667;67
"400";"APP1916";0,238636363636364;162,406480446927;"accessories";1611;1,06641837368094;1718
"401";"APP1919";1;3139,8137037037;"laptop";27;1;27
"402";"APP1921";1;1043,43585365854;"pc";41;1,02439024390244;42
"403";"APP1923";3;1484,11914285714;"pc";35;1,05714285714286;37
"404";"APP1926";0,2;1247,549;"pc";40;1,075;43
"405";"APP1930";0,5;1021,145;"pc";30;1;30
"406";"APP1934";0,375;1812,79952380952;"laptop";42;1,0952380952381;46
"407";"APP1939";1;1802,2195;"laptop";20;1,05;21
"408";"APP1940";1;2052,87235294118;"laptop";17;1;17
"409";"APP1950";0,333333333333333;1826,31657480315;"laptop";254;1,03543307086614;263
"410";"APP1959";0,5;1111,38913043478;"smartphone";115;1,19130434782609;137
"411";"APP1960";0,376237623762376;362,902160278746;"smartphone";574;1,01567944250871;583
"412";"APP1961";0,372093023255814;471,583644067797;"smartphone";236;1,02966101694915;243
"413";"APP1962";0,282608695652174;362,350463576159;"smartphone";302;1,02317880794702;309
"414";"APP1963";0,777777777777778;474,238469387755;"smartphone";98;1,02040816326531;100
"415";"APP1964";0,467948717948718;363,329142300195;"smartphone";1026;1,17056530214425;1201
"416";"APP1965";0,388059701492537;473,513513513513;"smartphone";370;1,02162162162162;378
"417";"APP1966";0,380281690140845;363,100670926518;"smartphone";626;1,02875399361022;644
"418";"APP1967";0,416666666666667;471,258105263158;"smartphone";190;1,02105263157895;194
"419";"APP1968";0,470588235294118;390,015567567568;"tablet";185;1,12972972972973;209
"420";"APP1969";0,636363636363636;485,81007518797;"tablet";133;1,00751879699248;134
"421";"APP1970";0,933333333333333;390,22555;"tablet";200;1,005;201
"422";"APP1971";0,333333333333333;486,778968253968;"tablet";126;1,01587301587302;128
"423";"APP1972";0,467532467532468;378,896652267819;"tablet";463;1,14038876889849;528
"424";"APP1973";1,58333333333333;483,811516853933;"tablet";178;1,0561797752809;188
"425";"APP1975";0,75;634,5346875;"tablet";32;1;32
"426";"APP1976";0,5;546,292142857143;"tablet";28;1,10714285714286;31
"427";"APP1978";0,666666666666667;547,6096875;"tablet";32;1;32
"428";"APP1979";0,75;636,9709375;"tablet";64;1,375;88
"429";"APP1981";1;924,8612;"smartphone";50;1;50
"430";"APP1982";0,75;992,220377358491;"smartphone";212;1,08962264150943;231
"431";"APP1983";1;40,0689705882353;"accessories";68;1,01470588235294;69
"432";"APP1984";1,5;46,5925;"accessories";12;1;12
"433";"APP1985";2;48,8342857142857;"accessories";14;1;14
"434";"APP1986";1;50,798;"accessories";5;1;5
"435";"APP1988";0,166666666666667;49,1014285714286;"accessories";14;1;14
"436";"APP1990";1;34,6284210526316;"accessories";19;1,05263157894737;20
"437";"APP1991";0,333333333333333;34,3909523809524;"accessories";21;1;21
"438";"APP1992";1;34,5122222222222;"accessories";18;1;18
"439";"APP1997";0,25;456,010526315789;"smartwhatch";38;1,05263157894737;40
"440";"APP2006";2,71428571428571;40,5929591836735;"accessories";98;1,06122448979592;104
"441";"APP2007";2;41,5442857142857;"accessories";14;1;14
"442";"APP2008";9;41,0502857142857;"accessories";35;1;35
"443";"APP2009";3;40,6588571428571;"accessories";70;1,05714285714286;74
"444";"APP2010";5;40,9123684210526;"accessories";38;1,02631578947368;39
"445";"APP2012";0,25;3248,33492063492;"pc";126;1,04761904761905;132
"446";"APP2015";1;3927,19086956522;"pc";23;1;23
"447";"APP2058";0,583333333333333;1402,78672268908;"laptop";119;1;119
"448";"APP2059";1,33333333333333;1697,95421052632;"laptop";76;1,06578947368421;81
"449";"APP2060";1,5;1398,7475;"laptop";48;1,02083333333333;49
"450";"APP2064";0,111111111111111;1396,10923076923;"laptop";104;1,01923076923077;106
"451";"APP2066";0,175925925925926;990,622801771872;"laptop";903;1,02547065337763;926
"452";"APP2067";0,557377049180328;1218,68717444717;"laptop";407;1,02702702702703;418
"453";"APP2068";0,794117647058823;2570,96990407674;"laptop";417;1,00959232613909;421
"454";"APP2069";0,590909090909091;2971,77497584541;"laptop";414;1,01207729468599;419
"455";"APP2070";0,5;2572,72202702703;"laptop";74;1,01351351351351;75
"456";"APP2071";0,75;2981,83847222222;"laptop";72;1,01388888888889;73
"457";"APP2072";0,846153846153846;1385,45771855011;"laptop";469;1,02771855010661;482
"458";"APP2073";0,333333333333333;1385,14608540925;"laptop";281;1,02135231316726;287
"459";"APP2073-A";1;1328,42272727273;"laptop";22;1;22
"460";"APP2074";0,516129032258065;1635,23679856115;"laptop";278;1,01798561151079;283
"461";"APP2075";0,307692307692308;1634,42526785714;"laptop";112;1,03571428571429;116
"462";"APP2076";0,32;1866,94586486486;"laptop";370;1,02702702702703;380
"463";"APP2077";1;2125,93606299213;"laptop";127;1,06299212598425;135
"464";"APP2078";1,2;1866,78265151515;"laptop";132;1,06060606060606;140
"465";"APP2079";0,666666666666667;2042,6615942029;"laptop";69;1,08695652173913;75
"466";"APP2080";0,324324324324324;1188,89700534759;"pc";374;1,05347593582888;394
"467";"APP2081";0,323529411764706;1401,21125786164;"pc";318;1,05031446540881;334
"468";"APP2082";0,333333333333333;1588,27061538462;"pc";260;1,02692307692308;267
"469";"APP2083";0,341463414634146;1957,53112970711;"pc";478;1,02719665271967;491
"470";"APP2083-A";1;1887,69;"pc";8;1;8
"471";"APP2084";0,571428571428571;2173,62564516129;"pc";124;1,12903225806452;140
"472";"APP2085";0,6;2452,86720238095;"pc";168;1,01190476190476;170
"473";"APP2086";2,8125;141,939798387097;"accessories";248;1,06854838709677;265
"474";"APP2092";1;43,9090909090909;"accessories";11;1;11
"475";"APP2094";1;47,65;"accessories";8;1;8
"476";"APP2110";3;54,5511111111111;"accessories";9;1;9
"477";"APP2113";1,5;975,155892857143;"tablet";112;1,02678571428571;115
"478";"APP2114";5;1167,67117647059;"tablet";102;1,01960784313725;104
"479";"APP2115";0,5;1180,248;"tablet";60;1,01666666666667;61
"480";"APP2117";2,4;852,230211267606;"accessories";284;1,02112676056338;290
"481";"APP2118";1,4;825,108826530612;"tablet";196;1,02040816326531;200
"482";"APP2119";0,5;813,966091954023;"tablet";87;1,01149425287356;88
"483";"APP2120";0,333333333333333;853,701971830986;"tablet";71;1;71
"484";"APP2125";1;990,143017751479;"tablet";169;1,01775147928994;172
"485";"APP2126";1,5;1004,19117647059;"tablet";51;1;51
"486";"APP2127";0,2;992,751587301587;"tablet";63;1;63
"487";"APP2128";2;1001,27465116279;"tablet";43;1;43
"488";"APP2129";1,5;1239,844;"tablet";45;1;45
"489";"APP2132";0,666666666666667;1272,96101449275;"tablet";69;1,01449275362319;70
"490";"APP2133";1;1396,77206896552;"tablet";29;1;29
"491";"APP2136";2;1225,82685714286;"tablet";35;1,02857142857143;36
"492";"APP2138";1;1229,33425;"tablet";40;1;40
"493";"APP2139";1,6;874,46375;"tablet";72;1;72
"494";"APP2142";1,22222222222222;704,601791530945;"tablet";307;1,01628664495114;312
"495";"APP2143";1;681,930816326531;"tablet";196;1,01020408163265;198
"496";"APP2144";0,166666666666667;702,597340425532;"tablet";94;1,02127659574468;96
"497";"APP2145";1,2;697,979829059829;"tablet";117;1,01709401709402;119
"498";"APP2146";1;1032,01326530612;"tablet";49;1;49
"499";"APP2149";0,375;846,036836734694;"tablet";98;1,02040816326531;100
"500";"APP2150";1,5;851,414464285714;"tablet";56;1;56
"501";"APP2150-A";1;822,69;"tablet";10;1;10
"502";"APP2155";3,5;172,87835078534;"accessories";382;1,0130890052356;387
"503";"APP2159";0,5;144,74;"accessories";22;1;22
"504";"APP2160";1;74,925;"accessories";2;1;2
"505";"APP2165";0,444444444444444;57,6767441860465;"accessories";43;1;43
"506";"APP2167";3;55,4191891891892;"accessories";37;1;37
"507";"APP2169";2;57,12375;"accessories";8;1;8
"508";"APP2170";6;59,0403846153846;"accessories";26;1;26
"509";"APP2171";0,5;44,6288461538462;"accessories";26;1,07692307692308;28
"510";"APP2177";5;34,4352;"accessories";25;1,04;26
"511";"APP2182";0,5;1347,44304347826;"pc";46;1,06521739130435;49
"512";"APP2185";0,571428571428571;1751,01273972603;"pc";73;1;73
"513";"APP2187";2;1853,16234042553;"pc";47;1,23404255319149;58
"514";"APP2197";0,363636363636364;2325,56157142857;"pc";70;1,01428571428571;71
"515";"APP2199";0,5;2766,94926829268;"pc";41;1;41
"516";"APP2210";0,5;2092,70074468085;"pc";94;1;94
"517";"APP2211";0,333333333333333;2305,8814084507;"pc";71;1,07042253521127;76
"518";"APP2219";4;2808,15918032787;"pc";61;1,09836065573771;67
"519";"APP2220";1;2506,19125;"pc";40;1;40
"520";"APP2223";0,166666666666667;2781,0568115942;"pc";69;1;69
"521";"APP2225";0,416666666666667;2855,77970414201;"pc";169;1,0414201183432;176
"522";"APP2226";0,25;2676,35929577465;"pc";71;1;71
"523";"APP2227";0,666666666666667;3356,12517241379;"pc";58;1,03448275862069;60
"524";"APP2231";3;1457,63604651163;"pc";43;1,02325581395349;44
"525";"APP2232";0,176470588235294;1621,84747126437;"pc";87;1,01149425287356;88
"526";"APP2233";0,428571428571429;1830,815625;"pc";80;1,0125;81
"527";"APP2234";0,777777777777778;2054,66344444444;"pc";90;1,02222222222222;92
"528";"APP2238";0,25;2441,17311320755;"pc";106;1;106
"529";"APP2239";0,625;2662,51942857143;"pc";140;1,00714285714286;141
"530";"APP2246";0,3125;1441,10837209302;"laptop";129;1,05426356589147;136
"531";"APP2248";0,142857142857143;1672,72017241379;"laptop";116;1,00862068965517;117
"532";"APP2249";1;1510,90488372093;"laptop";43;1,04651162790698;45
"533";"APP2250";0,208333333333333;1203,95336842105;"laptop";190;1,01052631578947;192
"534";"APP2256";2;2428,36269230769;"laptop";78;1,07692307692308;84
"535";"APP2258";0,888888888888889;2671,6275;"laptop";224;1,13392857142857;254
"536";"APP2260";0,761904761904762;2314,36265116279;"laptop";215;1,06976744186047;230
"537";"APP2264";1;3120,81461538462;"laptop";117;1,04273504273504;122
"538";"APP2270";0,111111111111111;2464,52464285714;"laptop";112;1,04464285714286;117
"539";"APP2272";0,941176470588235;2085,70355855856;"laptop";222;1,04504504504505;232
"540";"APP2275";0,5;2701,6808974359;"laptop";78;1,05128205128205;82
"541";"APP2277";1;2289,92714285714;"laptop";77;1,06493506493506;82
"542";"APP2287";0,5;2456,2151948052;"laptop";77;1,05194805194805;81
"543";"APP2289";1;2116,99685714286;"laptop";70;1,15714285714286;81
"544";"APP2313";1,75;2901,07401709402;"laptop";117;1,03418803418803;121
"545";"APP2315";0,5;3431,12512820513;"laptop";39;1;39
"546";"APP2319";0,833333333333333;2697,22402173913;"laptop";92;1,01086956521739;93
"547";"APP2320";1;3189,33266666667;"laptop";30;1;30
"548";"APP2321";0,5;2849,72863013699;"laptop";73;1;73
"549";"APP2323";1;3306,66272727273;"laptop";33;1;33
"550";"APP2328";1;2988,124375;"laptop";32;1;32
"551";"APP2342";3;3602,20336134454;"laptop";119;1,14285714285714;136
"552";"APP2343";0,666666666666667;3546,24981818182;"laptop";55;1,01818181818182;56
"553";"APP2344";0,5;4592,26323529412;"laptop";68;1,01470588235294;69
"554";"APP2346";1;3287,46341269841;"laptop";126;1,00793650793651;127
"555";"APP2352";0,5;2153,31308823529;"laptop";68;1,01470588235294;69
"556";"APP2353";0,466666666666667;1862,66333333333;"laptop";168;1,02380952380952;172
"557";"APP2356";4;2458,07279411765;"laptop";68;1;68
"558";"APP2357";0,5;2110,26586206897;"laptop";87;1,04597701149425;91
"559";"APP2359";1;1888,4064;"laptop";50;1,04;52
"560";"APP2364";1;1985,28882352941;"laptop";51;1;51
"561";"APP2365";0,857142857142857;1643,2865;"laptop";100;1,02;102
"562";"APP2368";0,6;1882,31761904762;"laptop";63;1,01587301587302;64
"563";"APP2371";2;2456,18833333333;"laptop";42;1,02380952380952;43
"564";"APP2374";0,5;1887,40354166667;"laptop";48;1;48
"565";"APP2380";0,5;1645,1562745098;"laptop";51;1;51
"566";"APP2425";3;2093,61942857143;"laptop";70;1,1;77
"567";"APP2431";2;2081,71181818182;"laptop";33;1;33
"568";"APP2440";0,235849056603774;387,343252747253;"smartphone";910;1,07912087912088;982
"569";"APP2444";0,25;299;"smartwhatch";17;1;17
"570";"APP2471";0,621212121212121;782,599727148704;"smartphone";733;1,04638472032742;767
"571";"APP2472";0,727272727272727;779,707553763441;"smartphone";372;1,01881720430108;379
"572";"APP2473";0,333333333333333;786,233006396589;"smartphone";469;1,02771855010661;482
"573";"APP2474";2;950,481276595745;"smartphone";141;1,04964539007092;148
"574";"APP2475";0,25;950,549450549451;"smartphone";91;1,02197802197802;93
"575";"APP2476";0,857142857142857;954,996184210526;"smartphone";76;1,03947368421053;79
"576";"APP2477";0,456521739130435;891,147739273927;"smartphone";606;1,04290429042904;632
"577";"APP2478";0,387096774193548;892,852317380353;"smartphone";397;1,02518891687657;407
"578";"APP2479";0,171428571428571;890,987413173653;"smartphone";835;1,07784431137725;900
"579";"APP2480";1,06666666666667;1055,22102739726;"smartphone";292;1,11301369863014;325
"580";"APP2481";1;1042,67320512821;"smartphone";156;1,05128205128205;164
"581";"APP2482";0,434782608695652;1058,75211267606;"smartphone";355;1,2169014084507;432
"582";"APP2483";0,388235294117647;1122,75206049149;"smartphone";1058;1,03308128544423;1093
"583";"APP2484";0,226415094339623;1146,88096481271;"smartphone";881;1,04426787741203;920
"584";"APP2485";0,769230769230769;1324,95775510204;"smartphone";392;1,0484693877551;411
"585";"APP2486";0,433333333333333;1325,13003355705;"smartphone";298;1,0503355704698;313
"586";"APP2487";1,48148148148148;184,033389830508;"other";295;1,19661016949153;353
"587";"APP2488";0,5;212,951666666667;"other";54;1,16666666666667;63
"588";"APP2489";0,0909090909090909;621,686419753086;"smartphone";81;1,06172839506173;86
"589";"APP2491";0,933333333333333;360,419017857143;"smartwhatch";112;1;112
"590";"APP2491-A";1;349;"smartwhatch";6;1;6
"591";"APP2492";1;362,950909090909;"smartwhatch";88;1,03409090909091;91
"592";"APP2493";0,733333333333333;354,144025316456;"smartwhatch";395;1,01518987341772;401
"593";"APP2494";1,04545454545455;388,421746031746;"smartwhatch";189;1;189
"594";"APP2495";0,567164179104478;388,91974537037;"smartwhatch";432;1,00925925925926;436
"595";"APP2496";0,388888888888889;384,106339869281;"smartwhatch";153;1,07843137254902;165
"596";"APP2497";0,166666666666667;353,961866666667;"smartwhatch";75;1;75
"597";"APP2498";0,395833333333333;384,590465116279;"smartwhatch";387;1,02067183462532;395
"598";"APP2499";0,333333333333333;359,680877192982;"smartwhatch";57;1;57
"599";"APP2500";1;360,327096774194;"smartwhatch";62;1,01612903225806;63
"600";"APP2501";0,363636363636364;390,033071428571;"smartwhatch";140;1;140
"601";"APP2502";0,421052631578947;385,417738095238;"smartwhatch";252;1,00396825396825;253
"602";"APP2502-A";1;375,905;"smartwhatch";4;1;4
"603";"APP2503";1,66666666666667;35,5365714285714;"accessories";70;1,04285714285714;73
"604";"APP2504";1;36,6156;"accessories";25;1,08;27
"605";"APP2505";2,66666666666667;36,1908571428571;"accessories";35;1,05714285714286;37
"606";"APP2507";0,25;35,93;"accessories";41;1,09756097560976;45
"607";"APP2508";1,33333333333333;36,5208510638298;"accessories";47;1;47
"608";"APP2509";1;34,876;"accessories";10;1,1;11
"609";"APP2511";9;40,5734042553191;"accessories";47;1,1063829787234;52
"610";"APP2512";3;42,5946428571429;"accessories";28;1,03571428571429;29
"611";"APP2513";2;41,586;"accessories";10;1;10
"612";"APP2515";0,666666666666667;41,9465517241379;"accessories";29;1,06896551724138;31
"613";"APP2516";1,14285714285714;40,9929032258065;"accessories";62;1,06451612903226;66
"614";"APP2520";5;48,7792;"accessories";25;1;25
"615";"APP2522";3;48,695;"accessories";34;1;34
"616";"APP2531";1;52,0181818181818;"accessories";11;1;11
"617";"APP2532";1;51,5227272727273;"accessories";11;1;11
"618";"APP2533";1;53,6516666666667;"accessories";12;1;12
"619";"APP2536";1;53,8075;"accessories";16;1;16
"620";"APP2539";0,666666666666667;99,0136363636364;"accessories";11;1,09090909090909;12
"621";"APP2540";0,5;98,3381818181818;"accessories";11;1;11
"622";"APP2541";0,666666666666667;96,6055555555556;"accessories";9;1;9
"623";"APP2542";2,125;40,1583898305085;"accessories";118;1,05932203389831;125
"624";"APP2543";2,66666666666667;41,2681632653061;"accessories";49;1;49
"625";"APP2544";3;42,3783333333333;"accessories";12;1;12
"626";"APP2546";1,8;40,9852054794521;"accessories";73;1;73
"627";"APP2547";2,5;40,9341304347826;"accessories";46;1,06521739130435;49
"628";"APP2550";0,5;54,0213333333333;"accessories";15;1;15
"629";"APP2551";0,75;51,86578125;"accessories";64;1,015625;65
"630";"APP2552";1,66666666666667;49,154;"accessories";25;1;25
"631";"APP2553";1,33333333333333;54,6276056338028;"accessories";71;1,07042253521127;76
"632";"APP2554";2;53,6;"accessories";21;1;21
"633";"APP2556";1;54,7233333333333;"accessories";12;1;12
"634";"APP2557";1,33333333333333;53,3976;"accessories";50;1,02;51
"635";"APP2558";0,5;55,1384615384615;"accessories";13;1;13
"636";"APP2562";1,5;38,5611764705882;"accessories";17;1;17
"637";"APP2631";0,2;5160,28056074766;"pc";107;1,03738317757009;111
"638";"BEA0022";0,333333333333333;192,743181818182;"accessories";22;1;22
"639";"BEA0049";2;86,5325;"accessories";24;1,04166666666667;25
"640";"BEA0050";0,25;87,3641935483871;"accessories";31;1,03225806451613;32
"641";"BEA0052";1;87,79;"accessories";18;1;18
"642";"BEA0053";0,461538461538462;130,902535211268;"accessories";71;1,02816901408451;73
"643";"BEA0054";1,5;130,89;"accessories";22;1;22
"644";"BEA0055";2;250,155;"accessories";18;1;18
"645";"BEA0057";0,5;255,236875;"accessories";16;1,0625;17
"646";"BEA0065";0,0769230769230769;245,329012345679;"accessories";81;1,03703703703704;84
"647";"BEA0066";0,125;306,230487804878;"accessories";82;1;82
"648";"BEA0068";0,4;306,711333333333;"accessories";30;1;30
"649";"BEA0071";2;135,101538461538;"accessories";13;1,07692307692308;14
"650";"BEA0072";0,25;135,475714285714;"accessories";14;1;14
"651";"BEA0073";0,181818181818182;239,6125;"accessories";32;1,0625;34
"652";"BEA0074";0,117647058823529;243,706170212766;"accessories";47;1,04255319148936;49
"653";"BEL0102";21;9,77568181818182;"accessories";176;1,02272727272727;180
"654";"BEL0127";0,705882352941177;26,3038043478261;"accessories";92;1,06521739130435;98
"655";"BEL0166";1;18,4275;"accessories";4;1;4
"656";"BEL0167";0,5;19,4116666666667;"accessories";6;1,16666666666667;7
"657";"BEL0170";0,314814814814815;42,7400662251656;"accessories";151;1,25165562913907;189
